Country,Date,Confirmed
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001980,389318684.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001979,385436316.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001978,381611709.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001977,377714601.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001976,373723357.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001975,369729137.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001974,365914675.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001973,362136260.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001972,358396487.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001971,354649640.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001970,351105688.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001969,347522680.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001968,343653318.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001967,339584994.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001966,335436332.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001965,331523017.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001964,326946310.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001963,322144898.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001962,317365322.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001961,312638061.0
Europe & Central Asia (IDA & IBRD countries),1970-01-01 00:00:00.000001960,307910628.0
European Union,1970-01-01 00:00:00.000002022,447370510.0
European Union,1970-01-01 00:00:00.000002021,447178112.0
European Union,1970-01-01 00:00:00.000002020,447692315.0
European Union,1970-01-01 00:00:00.000002019,447367191.0
European Union,1970-01-01 00:00:00.000002018,447001100.0
European Union,1970-01-01 00:00:00.000002017,446215182.0
European Union,1970-01-01 00:00:00.000002016,445515422.0
European Union,1970-01-01 00:00:00.000002015,444570054.0
European Union,1970-01-01 00:00:00.000002014,443601373.0
European Union,1970-01-01 00:00:00.000002013,442496175.0
European Union,1970-01-01 00:00:00.000002012,441419873.0
European Union,1970-01-01 00:00:00.000002011,440769682.0
European Union,1970-01-01 00:00:00.000002010,441552554.0
European Union,1970-01-01 00:00:00.000002009,440934530.0
European Union,1970-01-01 00:00:00.000002008,439892213.0
European Union,1970-01-01 00:00:00.000002007,438484072.0
European Union,1970-01-01 00:00:00.000002006,437014860.0
European Union,1970-01-01 00:00:00.000002005,435600393.0
European Union,1970-01-01 00:00:00.000002004,434059923.0
European Union,1970-01-01 00:00:00.000002003,432434810.0
European Union,1970-01-01 00:00:00.000002002,430898141.0
European Union,1970-01-01 00:00:00.000002001,429910140.0
European Union,1970-01-01 00:00:00.000002000,429342455.0
European Union,1970-01-01 00:00:00.000001999,428828749.0
European Union,1970-01-01 00:00:00.000001998,428122323.0
European Union,1970-01-01 00:00:00.000001997,427549432.0
European Union,1970-01-01 00:00:00.000001996,426906931.0
European Union,1970-01-01 00:00:00.000001995,426212138.0
European Union,1970-01-01 00:00:00.000001994,425406851.0
European Union,1970-01-01 00:00:00.000001993,424347768.0
European Union,1970-01-01 00:00:00.000001992,422972438.0
European Union,1970-01-01 00:00:00.000001991,421744728.0
European Union,1970-01-01 00:00:00.000001990,420308868.0
European Union,1970-01-01 00:00:00.000001989,418925771.0
European Union,1970-01-01 00:00:00.000001988,417528527.0
European Union,1970-01-01 00:00:00.000001987,416199247.0
European Union,1970-01-01 00:00:00.000001986,414996545.0
European Union,1970-01-01 00:00:00.000001985,413866961.0
European Union,1970-01-01 00:00:00.000001984,412891310.0
European Union,1970-01-01 00:00:00.000001983,411956706.0
European Union,1970-01-01 00:00:00.000001982,410875285.0
European Union,1970-01-01 00:00:00.000001981,409490677.0
European Union,1970-01-01 00:00:00.000001980,407760829.0
European Union,1970-01-01 00:00:00.000001979,405879948.0
European Union,1970-01-01 00:00:00.000001978,404056840.0
European Union,1970-01-01 00:00:00.000001977,402170665.0
European Union,1970-01-01 00:00:00.000001976,400211366.0
European Union,1970-01-01 00:00:00.000001975,398096151.0
European Union,1970-01-01 00:00:00.000001974,395778659.0
European Union,1970-01-01 00:00:00.000001973,393386261.0
European Union,1970-01-01 00:00:00.000001972,390859355.0
European Union,1970-01-01 00:00:00.000001971,388229403.0
European Union,1970-01-01 00:00:00.000001970,386116472.0
European Union,1970-01-01 00:00:00.000001969,383958527.0
European Union,1970-01-01 00:00:00.000001968,381280912.0
European Union,1970-01-01 00:00:00.000001967,378512582.0
European Union,1970-01-01 00:00:00.000001966,375563155.0
European Union,1970-01-01 00:00:00.000001965,372533839.0
European Union,1970-01-01 00:00:00.000001964,369387359.0
European Union,1970-01-01 00:00:00.000001963,366152978.0
European Union,1970-01-01 00:00:00.000001962,362998792.0
European Union,1970-01-01 00:00:00.000001961,359937892.0
European Union,1970-01-01 00:00:00.000001960,356947129.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002022,1019139254.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002021,1001844479.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002020,979763631.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002019,957785553.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002018,936721531.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002017,916427867.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002016,896272698.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002015,876436311.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002014,857018106.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002013,837410155.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002012,817412582.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002011,797785010.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002010,778717407.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002009,759795159.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002008,741306396.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002007,723853346.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002006,707149927.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002005,690401342.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002004,674005044.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002003,658026690.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002002,641818620.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002001,626414685.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000002000,612628069.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001999,599148682.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001998,585815261.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001997,573118372.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001996,560925893.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001995,548545703.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001994,534413493.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001993,519880341.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001992,506292313.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001991,493847579.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001990,483047361.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001989,470589503.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001988,460110602.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001987,450167244.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001986,440195317.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001985,430359853.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001984,420442959.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001983,410791308.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001982,401556230.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001981,392898821.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001980,384851768.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001979,376328233.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001978,367505626.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001977,359057264.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001976,350470843.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001975,341954459.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001974,333958141.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001973,326245504.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001972,318912229.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001971,311811738.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001970,304912795.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001969,298251790.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001968,291730814.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001967,285348867.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001966,279159120.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001965,273124351.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001964,267180143.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001963,261378272.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001962,255747541.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001961,250272662.0
Fragile and conflict affected situations,1970-01-01 00:00:00.000001960,245011384.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002022,884288332.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002021,861156745.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002020,838066650.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002019,815100831.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002018,792615894.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002017,770390212.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002016,748356635.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002015,727129254.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002014,706617213.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002013,686620331.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002012,667520863.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002011,648927117.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002010,630953183.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002009,613535903.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002008,596301357.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002007,579864063.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002006,563930944.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002005,547936900.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002004,532571131.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002003,517663749.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002002,502494432.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002001,488040621.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000002000,475127894.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001999,462533086.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001998,449883034.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001997,437721228.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001996,425839678.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001995,413913354.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001994,402287229.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001993,390576688.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001992,378502714.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001991,367531126.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001990,358121820.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001989,348860257.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001988,339527267.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001987,330566338.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001986,321846502.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001985,313452117.0
Heavily indebted poor countries (HIPC),1970-01-01 00:00:00.000001984,305097813.0
